,run,condition,emo,cert,rt,trial,sub,acc,shock,control,receiveShock
316,6,Uncontrollable Perceptible,2,2,0.7480543,64,8,1,Mild,Uncontrollable,1
317,6,Controllable Unpleasant,4,4,0.7639175,65,8,1,Unpleasant,Controllable,0
318,6,Uncontrollable Unpleasant,3,3,0.8140376,66,8,1,Unpleasant,Uncontrollable,1
319,6,Controllable Perceptible,2,3,0.7978385,67,8,1,Mild,Controllable,0
320,6,Uncontrollable Perceptible,1,2,0,68,8,0,Mild,Uncontrollable,1
321,6,Controllable Perceptible,2,4,0,69,8,0,Mild,Controllable,1
322,6,Uncontrollable Unpleasant,3,3,0.8139002,70,8,1,Unpleasant,Uncontrollable,1
323,6,Uncontrollable Perceptible,1,3,0.7977925,71,8,1,Mild,Uncontrollable,1
324,6,Controllable Unpleasant,4,4,0,72,8,0,Unpleasant,Controllable,1
325,7,Controllable Unpleasant,4,3,0,73,8,0,Unpleasant,Controllable,1
326,7,Uncontrollable Perceptible,2,3,0,74,8,0,Mild,Uncontrollable,1
327,7,Controllable Perceptible,2,3,0.7467718,75,8,1,Mild,Controllable,0
328,7,Uncontrollable Unpleasant,4,3,0.8309189,76,8,1,Unpleasant,Uncontrollable,1
329,7,Uncontrollable Unpleasant,4,3,0.8310676,77,8,1,Unpleasant,Uncontrollable,1
330,7,Controllable Unpleasant,4,3,0.7474511,78,8,1,Unpleasant,Controllable,0
331,7,Uncontrollable Perceptible,1,3,0,79,8,0,Mild,Uncontrollable,1
332,7,Controllable Perceptible,3,3,0.9137162,80,8,1,Mild,Controllable,0
333,7,Controllable Perceptible,3,2,0.7312428,81,8,1,Mild,Controllable,0
334,7,Uncontrollable Perceptible,2,2,0.7973679,82,8,1,Mild,Uncontrollable,1
335,7,Controllable Unpleasant,4,4,0.7976915,83,8,1,Unpleasant,Controllable,0
336,7,Uncontrollable Unpleasant,4,4,0.7810623,84,8,1,Unpleasant,Uncontrollable,1
337,4,Uncontrollable Perceptible,0,3,0,1,10,0,Mild,Uncontrollable,1
338,4,Uncontrollable Unpleasant,0,4,0,2,10,0,Unpleasant,Uncontrollable,1
339,4,Controllable Unpleasant,1,4,0.8296762,3,10,1,Unpleasant,Controllable,0
340,4,Controllable Perceptible,2,3,0,4,10,0,Mild,Controllable,1
341,4,Controllable Unpleasant,1,4,0.8131775,5,10,1,Unpleasant,Controllable,0
342,4,Controllable Perceptible,1,4,0.9133101,6,10,1,Mild,Controllable,0
343,4,Uncontrollable Perceptible,2,3,0,7,10,0,Mild,Uncontrollable,1
344,4,Uncontrollable Unpleasant,3,3,0,8,10,0,Unpleasant,Uncontrollable,1
345,4,Uncontrollable Unpleasant,0,3,0,9,10,0,Unpleasant,Uncontrollable,1
346,4,Controllable Perceptible,1,3,0.8304439,10,10,1,Mild,Controllable,0
347,4,Uncontrollable Perceptible,1,3,0,11,10,0,Mild,Uncontrollable,1
348,4,Controllable Unpleasant,1,4,0.8298282,12,10,1,Unpleasant,Controllable,0
349,5,Uncontrollable Unpleasant,0,3,0,13,10,0,Unpleasant,Uncontrollable,1
350,5,Controllable Unpleasant,3,4,0,14,10,0,Unpleasant,Controllable,1
351,5,Controllable Perceptible,2,4,0,15,10,0,Mild,Controllable,1
352,5,Uncontrollable Perceptible,0,3,0,16,10,0,Mild,Uncontrollable,1
353,5,Uncontrollable Perceptible,0,4,0,17,10,0,Mild,Uncontrollable,1
354,5,Controllable Unpleasant,1,3,0.9295635,18,10,1,Unpleasant,Controllable,0
355,5,Uncontrollable Unpleasant,0,3,0,19,10,0,Unpleasant,Uncontrollable,1
356,5,Controllable Perceptible,2,3,0,20,10,0,Mild,Controllable,1
357,5,Controllable Unpleasant,1,3,0.8467071,21,10,1,Unpleasant,Controllable,0
358,5,Uncontrollable Unpleasant,0,4,0,22,10,0,Unpleasant,Uncontrollable,1
359,5,Controllable Perceptible,2,3,0,23,10,0,Mild,Controllable,1
360,5,Uncontrollable Perceptible,2,3,0,24,10,0,Mild,Uncontrollable,1
361,6,Uncontrollable Perceptible,0,3,0,25,10,0,Mild,Uncontrollable,1
362,6,Uncontrollable Unpleasant,0,3,0,26,10,0,Unpleasant,Uncontrollable,1
363,6,Controllable Unpleasant,1,3,0.8459191,27,10,1,Unpleasant,Controllable,0
364,6,Controllable Perceptible,2,3,0,28,10,0,Mild,Controllable,1
365,6,Uncontrollable Unpleasant,0,4,0,29,10,0,Unpleasant,Uncontrollable,1
366,6,Controllable Perceptible,1,4,0.7962609,30,10,1,Mild,Controllable,0
367,6,Uncontrollable Perceptible,0,3,0,31,10,0,Mild,Uncontrollable,1
368,6,Controllable Unpleasant,1,3,0.8300807,32,10,1,Unpleasant,Controllable,0
369,6,Uncontrollable Unpleasant,0,4,0,33,10,0,Unpleasant,Uncontrollable,1
370,6,Controllable Unpleasant,3,4,0,34,10,0,Unpleasant,Controllable,1
371,6,Uncontrollable Perceptible,0,4,0,35,10,0,Mild,Uncontrollable,1
372,6,Controllable Perceptible,1,4,0.7965255,36,10,1,Mild,Controllable,0
373,7,Controllable Unpleasant,3,4,0,37,10,0,Unpleasant,Controllable,1
374,7,Controllable Perceptible,2,3,0,38,10,0,Mild,Controllable,1
375,7,Uncontrollable Unpleasant,0,4,0,39,10,0,Unpleasant,Uncontrollable,1
376,7,Uncontrollable Perceptible,2,4,0,40,10,0,Mild,Uncontrollable,1
377,7,Controllable Unpleasant,3,4,0,41,10,0,Unpleasant,Controllable,1
378,7,Uncontrollable Unpleasant,3,4,0,42,10,0,Unpleasant,Uncontrollable,1
379,7,Uncontrollable Perceptible,0,3,0,43,10,0,Mild,Uncontrollable,1
380,7,Controllable Perceptible,1,4,0.8631292,44,10,1,Mild,Controllable,0
381,7,Controllable Perceptible,2,3,0,45,10,0,Mild,Controllable,1
382,7,Controllable Unpleasant,1,4,0.8463134,46,10,1,Unpleasant,Controllable,0
383,7,Uncontrollable Perceptible,0,4,0,47,10,0,Mild,Uncontrollable,1
384,7,Uncontrollable Unpleasant,3,3,0,48,10,0,Unpleasant,Uncontrollable,1
385,1,Uncontrollable Unpleasant,2,3,0,1,11,0,Unpleasant,Uncontrollable,1
386,1,Controllable Unpleasant,2,2,0,2,11,0,Unpleasant,Controllable,1
387,1,Controllable Perceptible,2,3,0,3,11,0,Mild,Controllable,1
388,1,Uncontrollable Perceptible,2,3,0,4,11,0,Mild,Uncontrollable,1
389,1,Controllable Unpleasant,3,3,0,5,11,0,Unpleasant,Controllable,1
390,1,Controllable Perceptible,2,3,0,6,11,0,Mild,Controllable,1
391,1,Uncontrollable Unpleasant,2,2,0,7,11,0,Unpleasant,Uncontrollable,1
392,1,Uncontrollable Perceptible,2,2,0,8,11,0,Mild,Uncontrollable,1
393,1,Controllable Perceptible,0,3,0,9,11,0,Mild,Controllable,1
394,1,Controllable Unpleasant,3,2,0.9294799,10,11,1,Unpleasant,Controllable,0
395,1,Uncontrollable Perceptible,2,3,0,11,11,0,Mild,Uncontrollable,1
396,1,Uncontrollable Unpleasant,3,2,0,12,11,0,Unpleasant,Uncontrollable,1
397,2,Controllable Perceptible,2,3,0.9455942,13,11,1,Mild,Controllable,0
398,2,Uncontrollable Unpleasant,3,3,0,14,11,0,Unpleasant,Uncontrollable,1
399,2,Uncontrollable Perceptible,4,2,0.9285675,15,11,1,Mild,Uncontrollable,1
400,2,Controllable Unpleasant,3,2,0,16,11,0,Unpleasant,Controllable,1
401,2,Controllable Perceptible,2,3,0,17,11,0,Mild,Controllable,1
402,2,Controllable Unpleasant,4,3,0.9458579,18,11,1,Unpleasant,Controllable,0
403,2,Uncontrollable Unpleasant,3,3,0,19,11,0,Unpleasant,Uncontrollable,1
404,2,Uncontrollable Perceptible,2,3,0,20,11,0,Mild,Uncontrollable,1
405,2,Uncontrollable Unpleasant,3,3,0,21,11,0,Unpleasant,Uncontrollable,1
406,2,Controllable Perceptible,2,3,0,22,11,0,Mild,Controllable,1
407,2,Controllable Unpleasant,3,3,0.9461238,23,11,1,Unpleasant,Controllable,0
408,2,Uncontrollable Perceptible,2,3,0,24,11,0,Mild,Uncontrollable,1
409,3,Controllable Unpleasant,3,3,0,25,11,0,Unpleasant,Controllable,1
410,3,Uncontrollable Perceptible,2,3,0,26,11,0,Mild,Uncontrollable,1
411,3,Uncontrollable Unpleasant,3,2,0,27,11,0,Unpleasant,Uncontrollable,1
412,3,Controllable Perceptible,3,3,0,28,11,0,Mild,Controllable,1
413,3,Controllable Unpleasant,3,3,0.8627929,29,11,1,Unpleasant,Controllable,0
414,3,Controllable Perceptible,3,3,0,30,11,0,Mild,Controllable,1
415,3,Uncontrollable Perceptible,2,3,0,31,11,0,Mild,Uncontrollable,1
416,3,Uncontrollable Unpleasant,3,3,0,32,11,0,Unpleasant,Uncontrollable,1
417,3,Controllable Unpleasant,3,3,0,33,11,0,Unpleasant,Controllable,1
418,3,Uncontrollable Unpleasant,3,3,0,34,11,0,Unpleasant,Uncontrollable,1
419,3,Controllable Perceptible,2,3,0,35,11,0,Mild,Controllable,1
420,3,Uncontrollable Perceptible,3,3,0,36,11,0,Mild,Uncontrollable,1
421,4,Uncontrollable Perceptible,2,3,0,37,11,0,Mild,Uncontrollable,1
422,4,Controllable Perceptible,3,3,0,38,11,0,Mild,Controllable,1
423,4,Controllable Unpleasant,3,3,0,39,11,0,Unpleasant,Controllable,1
424,4,Uncontrollable Unpleasant,3,2,0,40,11,0,Unpleasant,Uncontrollable,1
425,4,Controllable Unpleasant,2,2,0.7631789,41,11,1,Unpleasant,Controllable,0
426,4,Uncontrollable Perceptible,3,3,0,42,11,0,Mild,Uncontrollable,1
427,4,Controllable Perceptible,3,3,0,43,11,0,Mild,Controllable,1
428,4,Uncontrollable Unpleasant,3,3,0,44,11,0,Unpleasant,Uncontrollable,1
429,4,Uncontrollable Perceptible,3,3,0,45,11,0,Mild,Uncontrollable,1
430,4,Controllable Unpleasant,3,3,0,46,11,0,Unpleasant,Controllable,1
431,4,Controllable Perceptible,3,3,0,47,11,0,Mild,Controllable,1
432,4,Uncontrollable Unpleasant,2,3,0,48,11,0,Unpleasant,Uncontrollable,1
433,5,Controllable Unpleasant,3,3,0,49,11,0,Unpleasant,Controllable,1
434,5,Uncontrollable Perceptible,3,3,0.896708,50,11,1,Mild,Uncontrollable,1
435,5,Controllable Perceptible,3,3,0.8791357,51,11,1,Mild,Controllable,0
436,5,Uncontrollable Unpleasant,3,3,0.8295369,52,11,1,Unpleasant,Uncontrollable,1
437,5,Controllable Perceptible,3,3,0,53,11,0,Mild,Controllable,1
438,5,Uncontrollable Unpleasant,3,3,0.8638523,54,11,1,Unpleasant,Uncontrollable,1
439,5,Uncontrollable Perceptible,4,3,0,55,11,0,Mild,Uncontrollable,1
440,5,Controllable Unpleasant,4,3,0,56,11,0,Unpleasant,Controllable,1
441,5,Controllable Unpleasant,3,3,0,57,11,0,Unpleasant,Controllable,1
442,5,Uncontrollable Unpleasant,3,2,0.8966132,58,11,1,Unpleasant,Uncontrollable,1
443,5,Controllable Perceptible,3,3,0,59,11,0,Mild,Controllable,1
444,5,Uncontrollable Perceptible,2,2,0,60,11,0,Mild,Uncontrollable,1
445,6,Controllable Perceptible,2,3,0,61,11,0,Mild,Controllable,1
446,6,Uncontrollable Perceptible,2,3,0,62,11,0,Mild,Uncontrollable,1
447,6,Uncontrollable Unpleasant,3,3,0,63,11,0,Unpleasant,Uncontrollable,1
448,6,Controllable Unpleasant,3,3,0,64,11,0,Unpleasant,Controllable,1
449,6,Controllable Unpleasant,4,3,0,65,11,0,Unpleasant,Controllable,1
450,6,Uncontrollable Perceptible,2,3,0,66,11,0,Mild,Uncontrollable,1
451,6,Uncontrollable Unpleasant,3,3,0.8291911,67,11,1,Unpleasant,Uncontrollable,1
452,6,Controllable Perceptible,3,3,0,68,11,0,Mild,Controllable,1
453,6,Controllable Perceptible,3,3,0,69,11,0,Mild,Controllable,1
454,6,Uncontrollable Perceptible,2,3,0,70,11,0,Mild,Uncontrollable,1
455,6,Uncontrollable Unpleasant,3,3,0,71,11,0,Unpleasant,Uncontrollable,1
456,6,Controllable Unpleasant,3,3,0,72,11,0,Unpleasant,Controllable,1
457,7,Controllable Unpleasant,3,3,0,73,11,0,Unpleasant,Controllable,1
458,7,Controllable Perceptible,3,3,0,74,11,0,Mild,Controllable,1
459,7,Uncontrollable Perceptible,2,3,0,75,11,0,Mild,Uncontrollable,1
460,7,Uncontrollable Unpleasant,3,3,0,76,11,0,Unpleasant,Uncontrollable,1
461,7,Uncontrollable Perceptible,3,3,0,77,11,0,Mild,Uncontrollable,1
462,7,Controllable Perceptible,3,3,0,78,11,0,Mild,Controllable,1
463,7,Uncontrollable Unpleasant,3,3,0,79,11,0,Unpleasant,Uncontrollable,1
464,7,Controllable Unpleasant,4,3,0,80,11,0,Unpleasant,Controllable,1
465,7,Uncontrollable Perceptible,2,3,0,81,11,0,Mild,Uncontrollable,1
466,7,Controllable Unpleasant,2,2,0,82,11,0,Unpleasant,Controllable,1
467,7,Uncontrollable Unpleasant,3,3,0,83,11,0,Unpleasant,Uncontrollable,1
468,7,Controllable Perceptible,3,3,0,84,11,0,Mild,Controllable,1
469,1,Controllable Perceptible,0,3,0,1,15,0,Mild,Controllable,1
470,1,Controllable Unpleasant,2,3,0.864441,2,15,1,Unpleasant,Controllable,0
471,1,Uncontrollable Unpleasant,2,3,0,3,15,0,Unpleasant,Uncontrollable,1
472,1,Uncontrollable Perceptible,1,4,0,4,15,0,Mild,Uncontrollable,1
473,1,Uncontrollable Unpleasant,2,4,0.9641826,5,15,1,Unpleasant,Uncontrollable,1
474,1,Controllable Unpleasant,0,0,0,6,15,0,Unpleasant,Controllable,1
475,1,Controllable Perceptible,1,4,0.7978358,7,15,1,Mild,Controllable,0
476,1,Uncontrollable Perceptible,1,3,0.8646282,8,15,1,Mild,Uncontrollable,1
477,1,Uncontrollable Unpleasant,2,4,0.8645958,9,15,1,Unpleasant,Uncontrollable,1
478,1,Controllable Unpleasant,2,4,0.9313474,10,15,1,Unpleasant,Controllable,0
479,1,Uncontrollable Perceptible,1,4,0.948286,11,15,1,Mild,Uncontrollable,1
480,1,Controllable Perceptible,2,4,0.9476011,12,15,1,Mild,Controllable,0
481,2,Uncontrollable Perceptible,1,4,0,13,15,0,Mild,Uncontrollable,1
482,2,Uncontrollable Unpleasant,2,4,0,14,15,0,Unpleasant,Uncontrollable,1
483,2,Controllable Unpleasant,2,4,0,15,15,0,Unpleasant,Controllable,1
484,2,Controllable Perceptible,1,3,0,16,15,0,Mild,Controllable,1
485,2,Controllable Perceptible,2,4,0.8815245,17,15,1,Mild,Controllable,0
486,2,Controllable Unpleasant,2,4,0.8811696,18,15,1,Unpleasant,Controllable,0
487,2,Uncontrollable Perceptible,1,4,0.9145981,19,15,1,Mild,Uncontrollable,1
488,2,Uncontrollable Unpleasant,2,4,0,20,15,0,Unpleasant,Uncontrollable,1
489,2,Controllable Unpleasant,2,4,0.7980743,21,15,1,Unpleasant,Controllable,0
490,2,Controllable Perceptible,1,4,0.8307443,22,15,1,Mild,Controllable,0
491,2,Uncontrollable Unpleasant,2,4,0.8977363,23,15,1,Unpleasant,Uncontrollable,1
492,2,Uncontrollable Perceptible,2,4,0.8148999,24,15,1,Mild,Uncontrollable,1
493,3,Uncontrollable Unpleasant,2,4,0,25,15,0,Unpleasant,Uncontrollable,1
494,3,Uncontrollable Perceptible,1,4,0.7478418,26,15,1,Mild,Uncontrollable,1
495,3,Controllable Unpleasant,3,3,0.8306502,27,15,1,Unpleasant,Controllable,0
496,3,Controllable Perceptible,1,4,0,28,15,0,Mild,Controllable,1
497,3,Uncontrollable Unpleasant,2,4,0.797609,29,15,1,Unpleasant,Uncontrollable,1
498,3,Controllable Perceptible,1,4,0.864509,30,15,1,Mild,Controllable,0
499,3,Uncontrollable Perceptible,1,4,0,31,15,0,Mild,Uncontrollable,1
500,3,Controllable Unpleasant,3,4,0.8467195,32,15,1,Unpleasant,Controllable,0
501,3,Controllable Perceptible,1,4,0.8131982,33,15,1,Mild,Controllable,0
502,3,Uncontrollable Unpleasant,2,4,0.7805264,34,15,1,Unpleasant,Uncontrollable,1
503,3,Controllable Unpleasant,3,4,0.7971637,35,15,1,Unpleasant,Controllable,0
504,3,Uncontrollable Perceptible,1,4,0.8647326,36,15,1,Mild,Uncontrollable,1
505,4,Uncontrollable Perceptible,1,4,0,37,15,0,Mild,Uncontrollable,1
506,4,Controllable Unpleasant,3,4,0.8807345,38,15,1,Unpleasant,Controllable,0
507,4,Controllable Perceptible,1,2,0.7984972,39,15,1,Mild,Controllable,0
508,4,Uncontrollable Unpleasant,2,4,0,40,15,0,Unpleasant,Uncontrollable,1
509,4,Controllable Unpleasant,3,4,0.7642792,41,15,1,Unpleasant,Controllable,0
510,4,Uncontrollable Unpleasant,2,4,0.7965977,42,15,1,Unpleasant,Uncontrollable,1
511,4,Controllable Perceptible,1,0,0,43,15,0,Mild,Controllable,1
512,4,Uncontrollable Perceptible,1,3,0.9144967,44,15,1,Mild,Uncontrollable,1
513,4,Uncontrollable Unpleasant,3,2,0.7648163,45,15,1,Unpleasant,Uncontrollable,1
514,4,Controllable Unpleasant,3,4,0.8801143,46,15,1,Unpleasant,Controllable,0
515,4,Controllable Perceptible,0,4,0.8978704,47,15,1,Mild,Controllable,0
516,4,Uncontrollable Perceptible,1,3,0.8813381,48,15,1,Mild,Uncontrollable,1
517,5,Uncontrollable Unpleasant,2,4,0,49,15,0,Unpleasant,Uncontrollable,1
518,5,Controllable Unpleasant,3,2,0,50,15,0,Unpleasant,Controllable,1
519,5,Controllable Perceptible,1,3,0.8643065,51,15,1,Mild,Controllable,0
520,5,Uncontrollable Perceptible,1,4,0.8307329,52,15,1,Mild,Uncontrollable,1
521,5,Controllable Unpleasant,3,4,0.7806411,53,15,1,Unpleasant,Controllable,0
522,5,Uncontrollable Perceptible,1,3,0,54,15,0,Mild,Uncontrollable,1
523,5,Controllable Perceptible,1,3,0,55,15,0,Mild,Controllable,1
524,5,Uncontrollable Unpleasant,2,0,0.581272,56,15,1,Unpleasant,Uncontrollable,1
525,5,Uncontrollable Unpleasant,2,0,0.9137273,57,15,1,Unpleasant,Uncontrollable,1
526,5,Uncontrollable Perceptible,1,0,0,58,15,0,Mild,Uncontrollable,1
527,5,Controllable Perceptible,0,1,0,59,15,0,Mild,Controllable,1
528,5,Controllable Unpleasant,3,4,0.8480476,60,15,1,Unpleasant,Controllable,0
529,6,Controllable Unpleasant,3,4,0,61,15,0,Unpleasant,Controllable,1
530,6,Uncontrollable Perceptible,1,4,0,62,15,0,Mild,Uncontrollable,1
531,6,Controllable Perceptible,1,4,0.8142781,63,15,1,Mild,Controllable,0
532,6,Uncontrollable Unpleasant,2,0,0.8647363,64,15,1,Unpleasant,Uncontrollable,1
533,6,Controllable Unpleasant,3,4,0.9475758,65,15,1,Unpleasant,Controllable,0
534,6,Uncontrollable Perceptible,4,1,0.7643241,66,15,1,Mild,Uncontrollable,1
535,6,Uncontrollable Unpleasant,3,3,0.7312948,67,15,1,Unpleasant,Uncontrollable,1
536,6,Controllable Perceptible,1,4,0.848058,68,15,1,Mild,Controllable,0
537,6,Controllable Unpleasant,3,0,0.947978,69,15,1,Unpleasant,Controllable,0
538,6,Uncontrollable Perceptible,3,3,0,70,15,0,Mild,Uncontrollable,1
539,6,Uncontrollable Unpleasant,2,4,0.8482446,71,15,1,Unpleasant,Uncontrollable,1
540,6,Controllable Perceptible,1,3,0.8308729,72,15,1,Mild,Controllable,0
541,7,Uncontrollable Perceptible,1,4,0,73,15,0,Mild,Uncontrollable,1
542,7,Controllable Perceptible,2,3,0,74,15,0,Mild,Controllable,1
543,7,Controllable Unpleasant,3,4,0.8136072,75,15,1,Unpleasant,Controllable,0
544,7,Uncontrollable Unpleasant,3,3,0,76,15,0,Unpleasant,Uncontrollable,1
545,7,Controllable Perceptible,2,2,0,77,15,0,Mild,Controllable,1
546,7,Uncontrollable Unpleasant,3,3,0,78,15,0,Unpleasant,Uncontrollable,1
547,7,Controllable Unpleasant,3,4,0.8305349,79,15,1,Unpleasant,Controllable,0
548,7,Uncontrollable Perceptible,1,3,0.8299558,80,15,1,Mild,Uncontrollable,1
549,7,Uncontrollable Perceptible,1,0,0,81,15,0,Mild,Uncontrollable,1
550,7,Controllable Unpleasant,3,4,0.8139424,82,15,1,Unpleasant,Controllable,0
551,7,Controllable Perceptible,2,4,0,83,15,0,Mild,Controllable,1
552,7,Uncontrollable Unpleasant,2,4,0.847654,84,15,1,Unpleasant,Uncontrollable,1
553,1,Controllable Perceptible,2,4,0,1,16,0,Mild,Controllable,1
554,1,Controllable Unpleasant,0,3,0.9311763,2,16,1,Unpleasant,Controllable,0
555,1,Uncontrollable Perceptible,1,3,0.8812801,3,16,1,Mild,Uncontrollable,1
556,1,Uncontrollable Unpleasant,3,3,0.8970359,4,16,1,Unpleasant,Uncontrollable,1
557,1,Uncontrollable Unpleasant,2,3,0.8644663,5,16,1,Unpleasant,Uncontrollable,1
558,1,Controllable Perceptible,1,3,0,6,16,0,Mild,Controllable,1
559,1,Uncontrollable Perceptible,1,2,0.8973586,7,16,1,Mild,Uncontrollable,1
560,1,Controllable Unpleasant,3,3,0,8,16,0,Unpleasant,Controllable,1
561,1,Controllable Unpleasant,3,4,0.9311711,9,16,1,Unpleasant,Controllable,0
562,1,Controllable Perceptible,1,4,0.8808965,10,16,1,Mild,Controllable,0
563,1,Uncontrollable Unpleasant,3,3,0.763899,11,16,1,Unpleasant,Uncontrollable,1
564,1,Uncontrollable Perceptible,1,3,0,12,16,0,Mild,Uncontrollable,1
565,2,Uncontrollable Perceptible,1,4,0,13,16,0,Mild,Uncontrollable,1
566,2,Uncontrollable Unpleasant,2,4,0.8647535,14,16,1,Unpleasant,Uncontrollable,1
567,2,Controllable Unpleasant,3,4,0.7810359,15,16,1,Unpleasant,Controllable,0
568,2,Controllable Perceptible,2,3,0,16,16,0,Mild,Controllable,1
569,2,Uncontrollable Perceptible,1,4,0.9147521,17,16,1,Mild,Uncontrollable,1
570,2,Controllable Perceptible,1,4,0.8487045,18,16,1,Mild,Controllable,0
571,2,Uncontrollable Unpleasant,3,3,0,19,16,0,Unpleasant,Uncontrollable,1
572,2,Controllable Unpleasant,3,4,0,20,16,0,Unpleasant,Controllable,1
573,2,Uncontrollable Perceptible,1,4,0.8138729,21,16,1,Mild,Uncontrollable,1
574,2,Controllable Unpleasant,3,4,0,22,16,0,Unpleasant,Controllable,1
575,2,Controllable Perceptible,1,3,0.8808782,23,16,1,Mild,Controllable,0
576,2,Uncontrollable Unpleasant,2,3,0.8809807,24,16,1,Unpleasant,Uncontrollable,1
577,3,Uncontrollable Perceptible,2,3,0,25,16,0,Mild,Uncontrollable,1
578,3,Controllable Unpleasant,3,4,0.7809545,26,16,1,Unpleasant,Controllable,0
579,3,Uncontrollable Unpleasant,3,3,0,27,16,0,Unpleasant,Uncontrollable,1
580,3,Controllable Perceptible,2,4,0.9643021,28,16,1,Mild,Controllable,0
581,3,Controllable Unpleasant,4,3,0.864179,29,16,1,Unpleasant,Controllable,0
582,3,Uncontrollable Unpleasant,3,4,0,30,16,0,Unpleasant,Uncontrollable,1
583,3,Controllable Perceptible,1,3,0.9478906,31,16,1,Mild,Controllable,0
584,3,Uncontrollable Perceptible,2,3,0.9475112,32,16,1,Mild,Uncontrollable,1
585,3,Uncontrollable Perceptible,2,3,0,33,16,0,Mild,Uncontrollable,1
586,3,Uncontrollable Unpleasant,0,2,0,34,16,0,Unpleasant,Uncontrollable,1
587,3,Controllable Unpleasant,3,3,0.7809394,35,16,1,Unpleasant,Controllable,0
588,3,Controllable Perceptible,1,3,0.8807388,36,16,1,Mild,Controllable,0
589,4,Uncontrollable Unpleasant,2,3,0.9307896,37,16,1,Unpleasant,Uncontrollable,1
590,4,Controllable Perceptible,1,4,0.8476287,38,16,1,Mild,Controllable,0
591,4,Controllable Unpleasant,3,4,0.8641961,39,16,1,Unpleasant,Controllable,0
592,4,Uncontrollable Perceptible,1,3,0,40,16,0,Mild,Uncontrollable,1
593,4,Controllable Perceptible,2,4,0,41,16,0,Mild,Controllable,1
594,4,Uncontrollable Perceptible,1,3,0.8979991,42,16,1,Mild,Uncontrollable,1
595,4,Uncontrollable Unpleasant,3,3,0.9645928,43,16,1,Unpleasant,Uncontrollable,1
596,4,Controllable Unpleasant,4,3,0.7306493,44,16,1,Unpleasant,Controllable,0
597,4,Uncontrollable Unpleasant,3,3,0.6812014,45,16,1,Unpleasant,Uncontrollable,1
598,4,Uncontrollable Perceptible,1,3,0,46,16,0,Mild,Uncontrollable,1
599,4,Controllable Perceptible,2,4,0,47,16,0,Mild,Controllable,1
600,4,Controllable Unpleasant,3,3,0,48,16,0,Unpleasant,Controllable,1
601,5,Controllable Unpleasant,3,4,0,49,16,0,Unpleasant,Controllable,1
602,5,Uncontrollable Unpleasant,2,4,0.7313696,50,16,1,Unpleasant,Uncontrollable,1
603,5,Uncontrollable Perceptible,1,4,0,51,16,0,Mild,Uncontrollable,1
604,5,Controllable Perceptible,2,2,0,52,16,0,Mild,Controllable,1
605,5,Controllable Unpleasant,3,3,0,53,16,0,Unpleasant,Controllable,1
606,5,Uncontrollable Perceptible,1,4,0.8812488,54,16,1,Mild,Uncontrollable,1
607,5,Uncontrollable Unpleasant,2,3,0,55,16,0,Unpleasant,Uncontrollable,1
608,5,Controllable Perceptible,1,4,0.73111,56,16,1,Mild,Controllable,0
609,5,Controllable Unpleasant,3,3,0,57,16,0,Unpleasant,Controllable,1
610,5,Uncontrollable Perceptible,1,4,0.9143028,58,16,1,Mild,Uncontrollable,1
611,5,Uncontrollable Unpleasant,3,3,0.7976279,59,16,1,Unpleasant,Uncontrollable,1
